Shrt_Desc,Class,Sugar_Tot_.g.,Iron_.mg.,Cholestrl_.mg.
CANDIES/MARS SNACKFOOD US/SKITTLES TROPICAL BITE SIZE CAND,3.0,0.468831412826,-0.129172083333,-0.0297142857143
SYRUPS/CORN/DK,3.0,0.487168086172,-0.123005416667,-0.0297142857143
CEREALS RTE/GENERAL MILLS/CHEERIOS/YOGURT BURST/STRAWBERRY,1.0,0.0103143787575,0.120827916667,-0.0297142857143
CEREALS/QUAKER/INST OATMEAL/APPL & CINN/RED SUGAR,1.0,-0.112130511022,0.08366125,-0.0297142857143
CEREALS/KASHI HEART TO HEART/INST OATMEAL/APPL CINN/DRY,1.0,-0.00972570140281,-0.0591720833333,-0.0297142857143
PRETZELS/HARD/CONFECTIONER'S COATING/CHOCOLATE-FLAVOR,2.0,0.0984907314629,-0.09583875,-0.0297142857143
CEREALS/QUAKER/INST OATMEAL/FRUIT & CRM/RED SUGAR,1.0,-0.113332915832,0.0729945833333,-0.0297142857143
CANDIES/MARS SNACKFOOD US/DOVE DK CHOC,3.0,0.173340430862,-0.0761720833333,0.0202857142857
ICE CREAMS/BREYERS/ALL NAT LT VANILLA,3.0,-0.0620303106212,-0.128172083333,0.0774285714286
CEREALS RTE/KELLOGG'S FRSTD MINI-WHEATS TOUCH FRUIT MDL/RASP,1.0,-0.11193011022,0.362494583333,-0.0297142857143
CANDIES/REESE'S NUTRAGEOUS CANDY BAR,3.0,0.112719188377,-0.108672083333,-0.00828571428571
COCOA/DRY PDR/UNSWTND/HERSHEY'S EUROPEAN STYLE COCOA,3.0,-0.290286823647,0.470827916667,-0.0297142857143
PUDDINGS/BANANA/DRY MIX/REG/PREP W/ WHL MILK,3.0,-0.130166583166,-0.128505416667,0.0345714285714
CANDIES/CHOC COVERED/CARAMEL W/NUTS,3.0,0.124041833667,-0.10083875,-0.0297142857143
MARMALADE/ORANGE,3.0,0.310915581162,-0.126672083333,-0.0297142857143
FORMULATED BAR/SLIM-FAST OPTIMA MEAL BAR/MILK CHOC PNUT,2.0,-0.0397858216433,-0.0461720833333,0.0202857142857
CEREALS RTE/POST/SHREDDED WHEAT/ORIGINAL BIG BISCUIT,1.0,-0.280867985972,-0.0800054166667,-0.0297142857143
SYRUPS/MALT,3.0,0.424142034068,-0.113172083333,-0.0297142857143
CEREALS RTE/MALT-O-MEAL/OAT BLENDERS W/ HONEY,1.0,-0.0689441382766,0.632494583333,-0.0297142857143
ICE CREAMS/BREYERS/NO SUGAR ADDED/VANILLA FUDGE TWIRL,3.0,-0.235276803607,-0.123172083333,0.0845714285714
TORTILLA CHIPS/LOFAT/UNSALTED,2.0,-0.281769789579,-0.102505416667,-0.0297142857143
CEREALS RTE/POST/HONEY BUNCHES OF OATS W/ VANILLA BUNCHES,1.0,-0.083873997996,0.352494583333,-0.0297142857143
